Timestamp,Humidity,Temperature
2024-08-27 11:11:46,53.8,19.4
2024-08-27 11:11:48,53.7,19.3
2024-08-27 11:11:50,53.6,19.3
2024-08-27 11:11:52,53.6,19.3
2024-08-27 11:11:54,53.6,19.4
2024-08-27 11:11:56,53.6,19.3
2024-08-27 11:11:58,53.5,19.3
2024-08-27 11:12:00,53.6,19.3
2024-08-27 11:12:02,53.4,19.3
2024-08-27 11:12:04,53.5,19.3
2024-08-27 11:12:06,53.4,19.4
2024-08-27 11:12:08,53.4,19.3
2024-08-27 11:12:10,53.3,19.4
2024-08-27 11:12:12,53.3,19.4
2024-08-27 11:12:14,53.3,19.4
2024-08-27 11:12:16,53.4,19.4
2024-08-27 11:12:18,53.3,19.4
2024-08-27 11:12:20,53.4,19.4
2024-08-27 11:12:22,53.3,19.4
2024-08-27 11:12:24,53.3,19.4
2024-08-27 11:12:26,53.2,19.4
2024-08-27 11:12:28,53.3,19.4
2024-08-27 11:12:30,53.2,19.4
2024-08-27 11:12:32,53.3,19.4
2024-08-27 11:12:34,53.2,19.4
2024-08-27 11:12:36,53.3,19.5
2024-08-27 11:12:38,53.1,19.5
2024-08-27 11:12:40,53.2,19.5
2024-08-27 11:12:42,53.1,19.4
2024-08-27 11:12:44,53.1,19.5
2024-08-27 11:12:46,53.0,19.4
2024-08-27 11:12:48,52.9,19.4
2024-08-27 11:12:50,52.9,19.5
2024-08-27 11:12:52,52.9,19.5
2024-08-27 11:12:54,52.9,19.5
2024-08-27 11:12:56,52.9,19.5
2024-08-27 11:12:58,52.9,19.5
2024-08-27 11:13:00,52.8,19.5
2024-08-27 11:13:02,52.7,19.5
2024-08-27 11:13:04,52.9,19.5
2024-08-27 11:13:06,52.7,19.5
2024-08-27 11:13:08,52.9,19.5
2024-08-27 11:13:10,52.8,19.5
2024-08-27 11:13:12,52.6,19.5
2024-08-27 11:13:14,52.5,19.5
2024-08-27 11:13:17,52.6,19.5
2024-08-27 11:13:19,52.5,19.5
2024-08-27 11:13:21,52.5,19.6
2024-08-27 11:13:23,52.4,19.5
2024-08-27 11:13:25,52.5,19.5
2024-08-27 11:13:27,52.5,19.5
2024-08-27 11:13:29,52.5,19.5
2024-08-27 11:13:31,52.6,19.5
2024-08-27 11:13:33,52.6,19.4
2024-08-27 11:13:35,52.5,19.6
2024-08-27 11:13:37,52.6,19.5
2024-08-27 11:13:39,52.5,19.5
2024-08-27 11:13:41,52.6,19.5
2024-08-27 11:13:43,52.6,19.5
2024-08-27 11:13:45,52.6,19.5
2024-08-27 11:13:47,52.5,19.5
2024-08-27 11:13:49,52.5,19.5
2024-08-27 11:13:51,52.6,19.5
2024-08-27 11:13:53,52.6,19.5
2024-08-27 11:13:55,52.6,19.4
2024-08-27 11:13:57,52.7,19.5
2024-08-27 11:13:59,52.6,19.5
2024-08-27 11:14:01,52.7,19.6
2024-08-27 11:14:03,52.7,19.5
2024-08-27 11:14:05,52.6,19.4
2024-08-27 11:14:07,52.6,19.5
2024-08-27 11:14:09,52.7,19.5
2024-08-27 11:14:11,52.8,19.5
2024-08-27 11:14:13,52.8,19.5
2024-08-27 11:14:15,52.7,19.5
2024-08-27 11:14:17,52.7,19.5
2024-08-27 11:14:19,52.8,19.4
2024-08-27 11:14:21,52.7,19.5
2024-08-27 11:14:23,53.0,19.5
2024-08-27 11:14:25,52.8,19.4
2024-08-27 11:14:27,52.8,19.5
2024-08-27 11:14:29,52.9,19.4
2024-08-27 11:14:31,53.0,19.5
2024-08-27 11:14:33,53.0,19.4
2024-08-27 11:14:35,52.9,19.5
2024-08-27 11:14:37,53.0,19.4
2024-08-27 11:14:39,52.9,19.4
2024-08-27 11:14:41,53.0,19.4
2024-08-27 11:14:43,53.0,19.4
2024-08-27 11:14:45,53.1,19.4
2024-08-27 11:14:47,53.1,19.4
2024-08-27 11:14:49,53.1,19.4
2024-08-27 11:14:51,53.2,19.4
2024-08-27 11:14:53,53.3,19.4
2024-08-27 11:14:55,53.2,19.4
2024-08-27 11:14:57,53.4,19.4
2024-08-27 11:14:59,53.3,19.3
2024-08-27 11:15:01,53.3,19.4
2024-08-27 11:15:03,53.4,19.3
2024-08-27 11:15:05,53.3,19.3
2024-08-27 11:15:07,53.4,19.3
2024-08-27 11:15:09,53.5,19.3
2024-08-27 11:15:11,53.4,19.3
2024-08-27 11:15:13,53.4,19.4
2024-08-27 11:15:15,53.4,19.4
2024-08-27 11:15:17,53.5,19.3
2024-08-27 11:15:19,53.4,19.4
2024-08-27 11:15:21,53.6,19.3
2024-08-27 11:15:23,53.4,19.4
2024-08-27 11:15:25,53.4,19.3
2024-08-27 11:15:27,53.4,19.3
2024-08-27 11:15:29,53.5,19.3
2024-08-27 11:15:31,53.5,19.4
2024-08-27 11:15:33,53.5,19.3
2024-08-27 11:15:35,53.6,19.3
2024-08-27 11:15:37,53.5,19.4
2024-08-27 11:15:39,53.6,19.3
2024-08-27 11:15:41,53.4,19.4
2024-08-27 11:15:43,53.5,19.4
2024-08-27 11:15:45,53.3,19.4
2024-08-27 11:15:47,53.5,19.4
2024-08-27 11:15:49,53.5,19.4
2024-08-27 11:15:51,53.3,19.4
2024-08-27 11:15:53,53.5,19.3
2024-08-27 11:15:55,53.4,19.3
2024-08-27 11:15:57,53.3,19.3
2024-08-27 11:15:59,53.5,19.3
2024-08-27 11:16:01,53.6,19.3
2024-08-27 11:16:03,53.4,19.3
2024-08-27 11:16:05,53.5,19.4
2024-08-27 11:16:07,53.5,19.3
2024-08-27 11:16:09,53.5,19.2
2024-08-27 11:16:11,53.4,19.4
2024-08-27 11:16:13,53.4,19.4
2024-08-27 11:16:15,53.4,19.4
2024-08-27 11:16:17,53.5,19.4
2024-08-27 11:16:19,53.2,19.3
2024-08-27 11:16:21,53.2,19.3
2024-08-27 11:16:23,53.4,19.4
2024-08-27 11:16:25,53.3,19.4
2024-08-27 11:16:27,53.3,19.4
2024-08-27 11:16:29,53.4,19.4
2024-08-27 11:16:31,53.3,19.3
2024-08-27 11:16:33,53.3,19.4
2024-08-27 11:16:35,53.3,19.4
2024-08-27 11:16:37,53.4,19.3
2024-08-27 11:16:39,53.3,19.4
2024-08-27 11:16:41,53.3,19.4
2024-08-27 11:16:43,53.3,19.3
2024-08-27 11:16:45,53.4,19.5
2024-08-27 11:16:47,53.1,19.3
2024-08-27 11:16:49,53.1,19.4
2024-08-27 11:16:51,53.3,19.4
2024-08-27 11:16:53,53.1,19.3
2024-08-27 11:16:55,53.2,19.4
2024-08-27 11:16:57,53.2,19.4
2024-08-27 11:16:59,53.3,19.4
2024-08-27 11:17:01,53.0,19.3
2024-08-27 11:17:03,53.2,19.4
2024-08-27 11:17:05,53.1,19.4
2024-08-27 11:17:07,53.2,19.4
2024-08-27 11:17:09,53.1,19.3
2024-08-27 11:17:11,53.2,19.4
2024-08-27 11:17:13,53.2,19.4
2024-08-27 11:17:15,53.2,19.4
2024-08-27 11:17:17,53.2,19.5
2024-08-27 11:17:19,53.1,19.4
2024-08-27 11:17:21,53.3,19.3
2024-08-27 11:17:23,53.2,19.4
2024-08-27 11:17:25,53.1,19.5
2024-08-27 11:17:27,53.1,19.4
2024-08-27 11:17:29,53.1,19.4
2024-08-27 11:17:31,53.1,19.4
2024-08-27 11:17:33,53.1,19.4
2024-08-27 11:17:35,53.2,19.4
2024-08-27 11:17:37,53.1,19.4
2024-08-27 11:17:39,53.1,19.5
2024-08-27 11:17:41,53.2,19.5
2024-08-27 11:17:43,53.3,19.4
2024-08-27 11:17:45,53.1,19.4
2024-08-27 11:17:47,53.2,19.4
2024-08-27 11:17:49,53.2,19.4
2024-08-27 11:17:51,53.1,19.5
2024-08-27 11:17:53,53.2,19.5
2024-08-27 11:17:55,53.1,19.5
2024-08-27 11:17:57,53.1,19.5
2024-08-27 11:17:59,53.1,19.5
2024-08-27 11:18:01,53.1,19.4
2024-08-27 11:18:03,53.1,19.5
2024-08-27 11:18:05,53.1,19.4
2024-08-27 11:18:07,53.2,19.5
2024-08-27 11:18:09,53.3,19.5
2024-08-27 11:18:12,53.2,19.5
2024-08-27 11:18:14,53.2,19.4
2024-08-27 11:18:16,53.3,19.4
2024-08-27 11:18:18,53.3,19.4
2024-08-27 11:18:20,53.3,19.4
2024-08-27 11:18:22,53.4,19.4
2024-08-27 11:18:24,53.4,19.3
2024-08-27 11:18:26,53.5,19.4
2024-08-27 11:18:28,53.4,19.3
2024-08-27 11:18:30,53.5,19.4
2024-08-27 11:18:32,53.5,19.4
2024-08-27 11:18:34,53.6,19.4
2024-08-27 11:18:36,53.5,19.3
2024-08-27 11:18:38,53.6,19.4
2024-08-27 11:18:40,53.7,19.4
2024-08-27 11:18:42,53.8,19.3
2024-08-27 11:18:44,53.8,19.3
2024-08-27 11:18:46,53.8,19.3
2024-08-27 11:18:48,53.7,19.4
2024-08-27 11:18:50,53.7,19.4
2024-08-27 11:18:52,53.8,19.4
2024-08-27 11:18:54,53.7,19.4
2024-08-27 11:18:56,53.7,19.4
2024-08-27 11:18:58,53.6,19.4
2024-08-27 11:19:00,53.8,19.4
2024-08-27 11:19:02,53.6,19.5
2024-08-27 11:19:04,53.7,19.4
2024-08-27 11:19:06,53.7,19.4
2024-08-27 11:19:08,53.7,19.4
2024-08-27 11:19:10,53.6,19.4
2024-08-27 11:19:12,53.5,19.4
2024-08-27 11:19:14,53.5,19.4
2024-08-27 11:19:16,53.5,19.4
2024-08-27 11:19:18,53.4,19.5
2024-08-27 11:19:20,53.5,19.5
2024-08-27 11:19:22,53.4,19.4
2024-08-27 11:19:24,53.4,19.4
2024-08-27 11:19:26,53.4,19.4
2024-08-27 11:19:28,53.5,19.5
2024-08-27 11:19:30,53.4,19.4
2024-08-27 11:19:32,53.4,19.4
2024-08-27 11:19:34,53.3,19.4
2024-08-27 11:19:36,53.4,19.4
2024-08-27 11:19:38,53.3,19.5
2024-08-27 11:19:40,53.3,19.5
2024-08-27 11:19:42,53.2,19.5
2024-08-27 11:19:44,53.4,19.5
2024-08-27 11:19:46,53.4,19.4
2024-08-27 11:19:48,53.3,19.5
2024-08-27 11:19:50,53.4,19.5
2024-08-27 11:19:52,53.2,19.5
2024-08-27 11:19:54,53.2,19.4
2024-08-27 11:19:56,53.1,19.5
2024-08-27 11:19:58,53.2,19.4
2024-08-27 11:20:00,53.2,19.5
2024-08-27 11:20:02,53.0,19.5
2024-08-27 11:20:04,53.1,19.5
2024-08-27 11:20:06,53.0,19.5
2024-08-27 11:20:08,53.1,19.5
2024-08-27 11:20:10,53.1,19.5
2024-08-27 11:20:12,53.1,19.5
2024-08-27 11:20:14,53.1,19.5
2024-08-27 11:20:16,53.2,19.5
2024-08-27 11:20:18,53.1,19.5
2024-08-27 11:20:20,53.1,19.5
2024-08-27 11:20:22,53.1,19.5
2024-08-27 11:20:24,53.0,19.5
2024-08-27 11:20:26,52.9,19.5
2024-08-27 11:20:28,52.7,19.5
2024-08-27 11:20:30,52.8,19.5
2024-08-27 11:20:32,52.8,19.5
2024-08-27 11:20:34,52.9,19.5
2024-08-27 11:20:36,52.8,19.5
2024-08-27 11:20:38,52.9,19.5
2024-08-27 11:20:40,53.0,19.5
2024-08-27 11:20:42,52.8,19.5
2024-08-27 11:20:44,52.9,19.5
2024-08-27 11:20:46,52.9,19.5
2024-08-27 11:20:48,52.8,19.5
2024-08-27 11:20:50,52.9,19.4
2024-08-27 11:20:52,53.0,19.5
2024-08-27 11:20:54,53.0,19.5
2024-08-27 11:20:56,53.0,19.5
2024-08-27 11:20:58,53.2,19.5
2024-08-27 11:21:00,53.0,19.6
2024-08-27 11:21:02,52.9,19.5
2024-08-27 11:21:04,53.0,19.5
2024-08-27 11:21:06,52.9,19.5
2024-08-27 11:21:08,52.9,19.5
2024-08-27 11:21:10,52.9,19.5
2024-08-27 11:21:12,52.9,19.5
2024-08-27 11:21:14,52.9,19.6
2024-08-27 11:21:16,53.0,19.6
2024-08-27 11:21:18,52.9,19.6
2024-08-27 11:21:20,52.9,19.6
2024-08-27 11:21:22,52.8,19.6
2024-08-27 11:21:24,52.9,19.6
2024-08-27 11:21:26,52.8,19.6
2024-08-27 11:21:28,52.9,19.6
2024-08-27 11:21:30,52.9,19.6
2024-08-27 11:21:32,52.7,19.6
2024-08-27 11:21:34,52.8,19.6
2024-08-27 11:21:36,52.7,19.6
2024-08-27 11:21:38,52.6,19.5
2024-08-27 11:21:40,52.6,19.6
2024-08-27 11:21:42,52.6,19.6
2024-08-27 11:21:44,52.5,19.6
2024-08-27 11:21:46,52.6,19.6
2024-08-27 11:21:48,52.5,19.6
2024-08-27 11:21:50,52.4,19.7
2024-08-27 11:21:52,52.4,19.6
2024-08-27 11:21:54,52.4,19.7
2024-08-27 11:21:56,52.4,19.6
2024-08-27 11:21:58,52.5,19.7
2024-08-27 11:22:00,52.3,19.6
2024-08-27 11:22:02,52.5,19.7
2024-08-27 11:22:04,52.4,19.7
2024-08-27 11:22:06,52.3,19.7
2024-08-27 11:22:08,52.5,19.6
2024-08-27 11:22:10,52.3,19.6
2024-08-27 11:22:12,52.4,19.7
2024-08-27 11:22:14,52.2,19.7
2024-08-27 11:22:16,52.3,19.7
2024-08-27 11:22:18,52.4,19.7
2024-08-27 11:22:20,52.4,19.8
2024-08-27 11:22:22,52.4,19.7
2024-08-27 11:22:24,52.4,19.8
2024-08-27 11:22:26,52.4,19.7
2024-08-27 11:22:28,52.3,19.7
2024-08-27 11:22:30,52.3,19.7
2024-08-27 11:22:32,52.3,19.7
2024-08-27 11:22:34,52.2,19.8
2024-08-27 11:22:36,52.3,19.8
2024-08-27 11:22:38,52.3,19.8
2024-08-27 11:22:40,52.1,19.8
2024-08-27 11:22:42,52.1,19.8
2024-08-27 11:22:44,52.0,19.7
2024-08-27 11:22:46,52.1,19.8
2024-08-27 11:22:48,52.1,19.8
2024-08-27 11:22:50,52.1,19.8
2024-08-27 11:22:52,52.0,19.8
2024-08-27 11:22:54,51.9,19.8
2024-08-27 11:22:56,52.1,19.8
2024-08-27 11:22:58,52.0,19.8
2024-08-27 11:23:00,52.0,19.8
2024-08-27 11:23:02,51.9,19.8
2024-08-27 11:23:04,51.9,19.8
2024-08-27 11:23:07,52.0,19.8
2024-08-27 11:23:09,51.9,19.8
2024-08-27 11:23:11,51.7,19.8
2024-08-27 11:23:13,51.9,19.8
2024-08-27 11:23:15,52.0,19.8
2024-08-27 11:23:17,51.7,19.8
2024-08-27 11:23:19,51.9,19.9
2024-08-27 11:23:21,51.8,19.8
2024-08-27 11:23:23,51.8,19.8
2024-08-27 11:23:25,51.8,19.9
2024-08-27 11:23:27,51.7,19.8
2024-08-27 11:23:29,51.7,19.8
2024-08-27 11:23:31,51.7,19.8
2024-08-27 11:23:33,51.7,19.8
2024-08-27 11:23:35,51.6,19.8
2024-08-27 11:23:37,51.7,19.9
2024-08-27 11:23:39,51.7,19.8
2024-08-27 11:23:41,51.7,19.8
2024-08-27 11:23:43,51.8,19.8
2024-08-27 11:23:45,51.7,19.8
2024-08-27 11:23:47,51.7,19.8
2024-08-27 11:23:49,51.6,19.8
2024-08-27 11:23:51,51.7,19.8
2024-08-27 11:23:53,51.7,19.8
2024-08-27 11:23:55,51.7,19.8
2024-08-27 11:23:57,51.7,19.8
2024-08-27 11:23:59,51.7,19.7
2024-08-27 11:24:01,51.8,19.8
2024-08-27 11:24:03,51.7,19.8
2024-08-27 11:24:05,51.8,19.8
2024-08-27 11:24:07,51.8,19.8
2024-08-27 11:24:09,51.7,19.8
2024-08-27 11:24:11,51.8,19.8
2024-08-27 11:24:13,51.7,19.8
2024-08-27 11:24:15,51.8,19.8
2024-08-27 11:24:17,51.8,19.8
2024-08-27 11:24:19,51.9,19.8
2024-08-27 11:24:21,51.8,19.8
2024-08-27 11:24:23,51.7,19.8
2024-08-27 11:24:25,51.7,19.8
2024-08-27 11:24:27,51.8,19.8
2024-08-27 11:24:29,51.9,19.8
2024-08-27 11:24:31,51.9,19.8
2024-08-27 11:24:33,51.9,19.8
2024-08-27 11:24:35,51.8,19.8
2024-08-27 11:24:37,52.0,19.8
2024-08-27 11:24:39,51.8,19.7
2024-08-27 11:24:41,51.8,19.8
2024-08-27 11:24:43,51.9,19.8
2024-08-27 11:24:45,51.9,19.8
2024-08-27 11:24:47,51.9,19.7
2024-08-27 11:24:49,51.8,19.8
2024-08-27 11:24:51,51.9,19.8
2024-08-27 11:24:53,52.0,19.8
2024-08-27 11:24:55,51.9,19.8
2024-08-27 11:24:57,51.8,19.7
2024-08-27 11:24:59,52.0,19.7
2024-08-27 11:25:01,51.9,19.8
2024-08-27 11:25:03,52.0,19.8
2024-08-27 11:25:05,52.0,19.8
2024-08-27 11:25:07,52.0,19.8
2024-08-27 11:25:09,51.9,19.7
2024-08-27 11:25:11,52.1,19.7
